"No.","Time","Source","Destination","Protocol","Length","Info"
"5937","70.872398","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1069759 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5938","70.872400","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1071129 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5939","70.872400","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1072499 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5940","70.872533","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1073869 Win=2389248 Len=0"
"5941","70.872722","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1073869 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5942","70.872723","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1075239 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5943","70.872772","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1076609 Win=2389248 Len=0"
"5944","70.876440","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [PSH, ACK] Seq=1076609 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5945","70.876442","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1077979 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5946","70.876443","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1079349 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5947","70.876443","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1080719 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5948","70.876443","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1082089 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5949","70.876552","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1083459 Win=2389248 Len=0"
"5950","70.876695","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1083459 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5951","70.876726","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1084829 Win=2389248 Len=0"
"5952","70.882438","152.195.61.139","192.168.42.54","TLSv1.3","1424","Application Data, Application Data, Application Data"
"5953","70.883058","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1086199 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5954","70.883066","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1087569 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5955","70.883067","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1088939 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5956","70.883068","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1090309 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5957","70.883069","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1091679 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5958","70.883232","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1093049 Win=2389248 Len=0"
"5959","70.883443","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [PSH, ACK] Seq=1093049 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5960","70.887124","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1094419 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5961","70.887125","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1095789 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5962","70.887129","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1097159 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5963","70.887130","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [PSH, ACK] Seq=1098529 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5964","70.887130","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1099899 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5965","70.887320","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1101269 Win=2389248 Len=0"
"5966","70.887546","152.195.61.139","192.168.42.54","TLSv1.3","1424","Application Data, Application Data, Application Data"
"5967","70.887547","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1102639 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5968","70.887611","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1104009 Win=2389248 Len=0"
"5969","70.889443","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1104009 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5970","70.889448","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1105379 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5971","70.889635","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1106749 Win=2389248 Len=0"
"5972","70.890225","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1106749 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5973","70.893742","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1108119 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5974","70.893746","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1109489 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5975","70.893756","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1110859 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5976","70.893758","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1112229 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5977","70.894098","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1113599 Win=2389248 Len=0"
"5978","70.896373","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1113599 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5979","70.896377","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1114969 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5980","70.896606","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1116339 Win=2389248 Len=0"
"5981","70.897824","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1116339 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5982","70.897829","152.195.61.139","192.168.42.54","TLSv1.3","1424","Application Data, Application Data, Application Data"
"5983","70.897830","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1119079 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5984","70.897831","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1120449 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5985","70.898091","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1121819 Win=2389248 Len=0"
"5986","70.898792","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1121819 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5987","70.898794","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1123189 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5988","70.898795","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1124559 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5989","70.898990","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1125929 Win=2389248 Len=0"
"5990","70.905273","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1125929 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5991","70.905275","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1127299 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5992","70.905276","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1128669 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5993","70.905488","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1130039 Win=2389248 Len=0"
"5994","70.907265","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [PSH, ACK] Seq=1130039 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5995","70.907267","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1131409 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5996","70.907269","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1132779 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"5997","70.907592","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1134149 Win=2389248 Len=0"
"5998","70.908711","152.195.61.139","192.168.42.54","TLSv1.3","1424","Application Data, Application Data, Application Data"
"5999","70.908713","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1135519 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6000","70.908714","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1136889 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6001","70.908716","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1138259 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6002","70.908986","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1139629 Win=2389248 Len=0"
"6003","70.913371","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1139629 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6004","70.913373","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1140999 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6005","70.913375","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1142369 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6006","70.913377","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1143739 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6007","70.913378","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1145109 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6008","70.913650","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1146479 Win=2389248 Len=0"
"6009","70.914775","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1146479 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6010","70.914777","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1147849 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6011","70.914779","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1149219 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6012","70.914780","152.195.61.139","192.168.42.54","TLSv1.3","1424","Application Data, Application Data, Application Data"
"6013","70.914781","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1151959 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6014","70.915036","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1153329 Win=2389248 Len=0"
"6015","70.915454","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1153329 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6016","70.916777","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1154699 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6017","70.916778","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1156069 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6018","70.916779","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1157439 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6019","70.916779","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1158809 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6020","70.916780","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1160179 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6021","70.916910","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1161549 Win=2389248 Len=0"
"6022","70.917180","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1161549 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6023","70.917181","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1162919 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6024","70.917264","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1164289 Win=2389248 Len=0"
"6025","70.933586","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1164289 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6026","70.933588","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1165659 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6027","70.933589","152.195.61.139","192.168.42.54","TLSv1.3","1424","Application Data, Application Data, Application Data"
"6028","70.933591","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1168399 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6029","70.933592","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1169769 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6030","70.933776","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1171139 Win=2389248 Len=0"
"6031","70.934263","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1171139 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6032","70.934264","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1172509 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6033","70.934265","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1173879 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6034","70.934266","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1175249 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6035","70.934266","2404:6800:4002:80f::2008","2405:204:4088:c972:d175:5de0:a2d0:cc05","UDP","1392","443  >  51493 Len=1330"
"6036","70.934380","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1176619 Win=2389248 Len=0"
"6037","70.934974","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1176619 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6038","70.934974","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1177989 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6039","70.934975","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1179359 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6040","70.934976","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1180729 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6041","70.934977","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1182099 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6042","70.935086","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1183469 Win=2389248 Len=0"
"6043","70.935592","152.195.61.139","192.168.42.54","TLSv1.3","1424","Application Data, Application Data, Application Data"
"6044","70.935593","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1184839 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6045","70.935593","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1186209 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6046","70.935594","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1187579 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6047","70.935595","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1188949 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6048","70.935719","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1190319 Win=2389248 Len=0"
"6049","70.935877","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1190319 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6050","70.935919","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1191689 Win=2389248 Len=0"
"6051","70.935931","2405:204:4088:c972:d175:5de0:a2d0:cc05","2606:4700:30::681b:ba84","TLSv1.3","808","Application Data"
"6052","70.938282","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1191689 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6053","70.938284","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1193059 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6054","70.938284","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1194429 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6055","70.938289","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1195799 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6056","70.938290","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1197169 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6057","70.938457","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1198539 Win=2389248 Len=0"
"6058","70.941472","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1198539 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6059","70.941474","152.195.61.139","192.168.42.54","TLSv1.3","1424","Application Data, Application Data, Application Data"
"6060","70.941474","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1201279 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
"6061","70.941633","192.168.42.54","152.195.61.139","TCP","54","53918  >  443 [ACK] Seq=3142 Ack=1202649 Win=2389248 Len=0"
"6062","70.942207","152.195.61.139","192.168.42.54","TCP","1424","443  >  53918 [ACK] Seq=1202649 Ack=3142 Win=152064 Len=1370 [TCP segment of a reassembled PDU]"
